transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,is_valid,suspicious_amount,is_duplicate,invalid_sender_iban,invalid_receiver_iban,is_future
7726dd8d-c31f-49a6-befc-df0ad2294641,2025-07-19 12:04:00,14471.68,DKK,GB19NGJJ19632742867514,SE8902YVWX44120455116841,Denmark,Hørning,Sweden,Helsingborg,incoming,Gift to family member,True,False,False,True,False,True
7a0fb5fd-19ec-4388-8d81-0409c45662c8,2025-09-24 11:54:00,47971.56,USD,GB50ADPP33124250673559,SE8902MYOF67830605702784,Palestinian Territory,Kathyside,Sweden,Växjö,incoming,Tax refund,True,False,False,True,False,True
0808cf53-0330-4e57-bfe5-be89cf9470a6,2025-05-29 06:47:00,44928.62,SEK,SE8902ROXJ87709608865856,GB43MYRP18630122289024,Sweden,Skövde,Bhutan,Edwardfurt,incoming,Mobile recharge,True,False,False,False,True,True
097cc8f3-f3ff-4d8f-aa43-1cc490abe56a,2025-11-29 01:29:00,559.34,SEK,GB97TIQF01687954703960,SE8902NILS51480673047457,Sweden,Skellefteå,Sweden,Östersund,outgoing,Salary payment,True,False,False,True,False,True
25f62f4a-6006-41fc-be96-2658a1ca5048,2025-12-26 14:07:00,25611.84,SEK,SE8902JUBX10521679094085,GB44VJAG20426344002706,Sweden,Alingsås,Holy See (Vatican City State),North John,incoming,,True,False,False,False,True,True
6ffcaa9d-05ca-4665-b28f-9539d9c7dd6d,2025-09-19 09:57:00,22752.41,SEK,GB39SYVC75267291690273,SE8902ZJLO95363862694613,Sweden,Lund,Sweden,Sandviken,incoming,Utility bill,True,False,False,True,False,True
f7415413-5ee1-4b48-b97e-c8b38fada68f,2025-11-29 09:17:00,37856.24,EUR,GB89WKNP48738532555182,SE8902POUN96279557917869,Germany,Beilngries,Sweden,Stockholm,incoming,Loan repayment,True,False,False,True,False,True
71324dcb-c9d8-4922-80da-cff6396edcd6,2025-10-07 19:32:00,12759.53,EUR,GB77KLTB86887793918126,SE8902GGWE97497502378359,Germany,Erbisdorf,Sweden,Varberg,incoming,Online purchase,True,False,False,True,False,True
231c31f4-2f56-4f3f-b90a-61e1e73fd36a,2025-12-24 22:04:00,4709.03,SEK,SE8902XARM90172386742244,GB66FLAT31090021305834,Sweden,Göteborg,Sweden,Karlstad,incoming,Freelance project payment,True,False,False,False,True,True
9b09293c-ebd8-48e4-8e93-aa3852e68930,2026-04-14 20:32:00,21306.59,SEK,SE8902WJDM26526890895791,GB97YHSI22759862927524,Sweden,Borlänge,Sweden,Skellefteå,outgoing,Rent transfer,True,False,False,False,True,True
5adf82ad-ea54-4dc2-8152-31672d940253,2025-11-12 21:53:00,44463.92,SEK,GB83UTBV89683716988741,SE8902NIFB25528008124700,Sweden,Halmstad,Sweden,Växjö,incoming,Reimbursement for travel,True,False,False,True,False,True
84d18190-309d-440c-a8b2-8e2d4f61bf02,2025-12-15 00:11:00,29625.88,SEK,GB56PKIZ71533644406379,SE8902DORF63489542240166,Sweden,Nyköping,Sweden,Gävle,incoming,Mobile recharge,True,False,False,True,False,True
f5c5bcfe-7941-4823-864a-0274d06473c8,2025-08-10 15:58:00,29597.69,SEK,SE8902ENZW25848870664611,GB02QUQF89563521055467,Sweden,Västerås,Sweden,Linköping,incoming,Tax refund,True,False,False,False,True,True
22bd2172-86fb-4b93-b054-a7fee6015f6b,2025-09-07 23:12:00,6207.56,USD,GB72PNDP58843837777623,SE8902NUWT16017828621340,Northern Mariana Islands,North Tammy,Sweden,Falun,outgoing,Utility bill,True,False,False,True,False,True
93b4910a-e395-424d-b3ca-76c691a24061,2025-06-30 08:24:00,13722.08,SEK,GB18BCHM87432741818612,SE8902DBZP90399205881070,Sweden,Karlskoga,Sweden,Västerås,incoming,,True,False,False,True,False,True
54aed2fb-2c5b-43bb-8aa3-64bd15f36e13,2025-07-01 14:07:00,22346.91,SEK,SE8902FOBI10005828618756,GB92MGJJ50201472888510,Sweden,Nyköping,Philippines,South Jay,outgoing,Insurance payout,True,False,False,False,True,True
464a76ce-42e7-459b-b8c8-d0d4a9b9dcee,2025-09-27 09:03:00,39330.81,SEK,SE8902ZQSR31963404580039,GB44BDWD11399057162768,Sweden,Borlänge,Sweden,Landskrona,incoming,Payment for invoice #1841,True,False,False,False,True,True
d89177b5-63ac-4bcf-a30c-a17e0eb318ab,2025-12-17 14:10:00,8505.21,EUR,GB39LNYF90487751263271,SE8902KVOL90407760349687,Finland,Urjala,Sweden,Landskrona,incoming,Loan repayment,True,False,False,True,False,True
3fb4ce6b-9488-4093-a973-cc8f43aca734,2025-06-01 14:46:00,579.76,SEK,SE8902JWXW28958053475452,GB60NAKC88600722641921,Sweden,Karlstad,Panama,West Theresa,outgoing,Gift to family member,True,False,False,False,True,True
157d3429-a0d1-4c8f-8cf3-cde8da0ecac6,2025-09-01 22:01:00,3323.27,USD,GB66PFJQ75215641928360,SE8902HNSY33169866302829,Saint Pierre and Miquelon,North Teresachester,Sweden,Motala,incoming,Salary payment,True,False,False,True,False,True
90c3d1b9-b248-4b65-b9e6-1a1707ea8f1d,2025-10-21 07:32:00,49380.26,SEK,SE8902THMG75207589410634,GB43EICB98416233138947,Sweden,Helsingborg,Sweden,Kristianstad,incoming,Rent transfer,True,False,False,False,True,True
c4e56d8a-5743-4376-88ca-572046e8435d,2026-03-11 10:57:00,4839.0,USD,GB81GUOT87704056393564,SE8902SICI51731283266081,Mexico,Andrewbury,Sweden,Växjö,outgoing,Tax refund,True,False,False,True,False,True
ad0d8d7a-9e0d-42b2-85b7-191eefdb00ea,2025-10-24 04:16:00,19703.45,USD,GB92UVTL73835407334421,SE8902MURT68729362533248,Monaco,Sellersmouth,Sweden,Luleå,incoming,Rent transfer,True,False,False,True,False,True
744cd9f4-f59f-4f7b-8da4-fb3a3f2c4db5,2025-10-15 06:44:00,34891.02,SEK,SE8902ZKJC38755928645078,GB80ZTVW36135670069343,Sweden,Motala,Sweden,Malmö,incoming,Consulting fee,True,False,False,False,True,True
085132f1-14ed-4a12-ad87-40328579f195,2025-12-04 16:23:00,10591.23,USD,GB26IFUT33515090745989,SE8902MIDF11176460973267,French Polynesia,New Angelaside,Sweden,Kalmar,incoming,Gift to family member,True,False,False,True,False,True
d12dcca3-79a4-4a86-af89-4e05b9d2b28a,2025-07-14 13:06:00,46301.91,SEK,GB44XHXK77769990860479,SE8902EQDP30307774877765,,Borås,Sweden,Karlskoga,outgoing,Gift to family member,True,False,False,True,False,True
cb77151a-daa6-4673-8ebb-10ffa5c792e7,2025-11-05 02:58:00,37753.17,SEK,SE8902FUMK63947148705760,GB41GDYS82381098205120,Sweden,Lidingö,South Georgia and the South Sandwich Islands,Port Brookeborough,outgoing,Online purchase,True,False,False,False,True,True
29336e6d-20ca-4cca-8e5d-772af2ba7e8e,2025-11-04 11:46:00,44287.71,SEK,SE8902UIXL22740523863004,GB02KRUK91437547389717,Sweden,Södertälje,Sweden,Jönköping,outgoing,Tax refund,True,False,False,False,True,True
3c65da5e-cda3-49fe-b459-e756d7319c1a,2026-01-24 14:19:00,25803.45,USD,GB39MWHY43447197449213,SE8902BXJC93392072105707,Nauru,Laurafort,Sweden,Borlänge,incoming,,True,False,False,True,False,True
fd133ba5-a171-4432-af8a-acde3fff3920,2025-09-23 08:44:00,24957.27,SEK,SE8902FVFT61557043346714,GB88BWVM56272885362003,Sweden,Luleå,Island,New Karim,incoming,Tax refund,True,False,False,False,True,True
34c17dcb-5cef-4e9c-b865-d4e38cdbb2f3,2025-12-19 21:44:00,31495.46,SEK,GB09FOCO52713604613499,SE8902SVTA51705365680131,Sweden,Sandviken,Sweden,Halmstad,incoming,Insurance payout,True,False,False,True,False,True
f8b5fb53-4d01-4a7b-89be-c38f3e0ad28b,2025-07-01 08:47:00,20700.44,SEK,GB37FEJJ18811578744706,SE8902WZEL99650586037049,Sweden,Trelleborg,Sweden,Uppsala,incoming,Payment for invoice #4126,True,False,False,True,False,True
3406d7cc-1c95-4678-a7ec-9c0ec02e27ec,2025-11-13 22:07:00,38046.8,USD,GB98RTXJ84734955604635,SE8902VJMZ66585930292336,Dominica,Lake Amybury,Sweden,Jönköping,outgoing,Online purchase,True,False,False,True,False,True
aff2a16c-ba72-4bb9-9856-bbbc30b20a97,2025-12-11 18:37:00,46152.28,SEK,GB34GFAQ92969567743964,SE8902JFUD24261264737631,Sweden,Mölndal,Sweden,Borlänge,outgoing,Online purchase,True,False,False,True,False,True
2f2adbbb-10c3-4abe-b2d7-f69d7ca8c2f8,2025-12-31 04:39:00,48772.65,SEK,SE8902UTKC76119475507073,GB64CKLZ44317530256877,Sweden,Uddevalla,Poland,Kutno,outgoing,Online purchase,True,False,False,False,True,True
8e13b1d6-1300-43a2-a20e-b9dec136e6cb,2026-02-24 11:48:00,1542.39,SEK,GB98PCQJ73585873591569,SE8902XPHP30865499209335,Sweden,Norrköping,Sweden,Trollhättan,outgoing,Online purchase,True,False,False,True,False,True
b84c29b0-eb4e-4d47-ba37-c524e750777e,2025-11-15 22:13:00,16104.02,SEK,SE8902KMMG56349206484127,GB45IIUQ81720748446609,Sweden,Sundsvall,Poland,Ostrów Wielkopolski,incoming,Salary payment,True,False,False,False,True,True
49576b37-c039-41d9-b382-b64dcf8a0071,2026-01-28 21:37:00,28790.51,SEK,GB49ZKDQ15856503526056,SE8902JOAA73203338391811,Sweden,Mölndal,Sweden,Sandviken,incoming,Rent transfer,True,False,False,True,False,True
841598ae-456d-448c-9a97-f0da6c5c5dc7,2025-12-31 08:09:00,48656.89,SEK,GB33QEEC26294156677683,SE8902STMW83870980133580,Sweden,Varberg,Sweden,Sandviken,outgoing,Insurance payout,True,False,False,True,False,True
e7fdb61e-272b-4040-9d9f-976c9962dc50,2025-08-18 01:20:00,19232.1,SEK,SE8902AVQC54172602808950,GB91DQMO34394537363414,Sweden,Varberg,Sweden,Göteborg,incoming,Salary payment,True,False,False,False,True,True
20eb1d77-b0f9-444d-a979-a49d0d859435,2026-03-27 02:57:00,47539.45,USD,GB74QEKL14478813231430,SE8902OYYC26878073615803,Angola,Lake Amanda,Sweden,,outgoing,Utility bill,True,False,False,True,False,True
65a70b95-4907-49ff-827a-849af3c40041,2026-01-22 19:52:00,31733.61,NOK,GB66MUXT24899891490973,SE8902ZFCJ85266822978818,Norway,Thomassen,Sweden,Örebro,incoming,Salary payment,True,False,False,True,False,True
6408d0ac-1b91-4c31-8415-2948610f10b2,2025-11-05 16:02:00,38313.74,SEK,SE8902YYDM63526347491057,GB78EKEV65861067467651,Sweden,Halmstad,Sweden,Örnsköldsvik,outgoing,Reimbursement for travel,True,False,False,False,True,True
791d9a54-c52b-410c-91aa-21d8c7bd716e,2025-05-31 06:14:00,47564.79,SEK,SE8902GHSB29020078073922,GB98UJLT93274190519727,Sweden,Landskrona,Tunisia,South Amyport,outgoing,,True,False,False,False,True,True
e97da0fd-c6cc-407c-97b9-3be4710504b9,2026-01-18 06:17:00,40017.78,SEK,GB57GCFN88138670127199,SE8902IACG54044232519044,Sweden,Nyköping,Sweden,Sandviken,incoming,Mobile recharge,True,False,False,True,False,True
5ca00c33-92c3-431c-bf67-b8fe884f7a39,2025-10-23 21:39:00,6612.57,USD,GB28FAIZ44880015836891,SE8902MQZJ06643246897705,Burundi,Cassandramouth,Sweden,Halmstad,outgoing,Gift to family member,True,False,False,True,False,True
1ecd6e2d-5fac-4adf-848e-a288c75f94f1,2025-10-04 13:47:00,26955.65,SEK,GB05YBKP50444931252660,SE8902JXAL47272008936438,Sweden,Kristianstad,Sweden,Göteborg,incoming,Salary payment,True,False,False,True,False,True
d67b7c81-548d-4dd8-95f1-7e791d293d00,2025-09-24 21:49:00,13104.37,SEK,SE8902PVMT99502269929745,GB18TOCG77390119048328,Sweden,Karlskrona,Nepal,Maryview,outgoing,Subscription fee,True,False,False,False,True,True
1cc3fbc1-2721-458b-8b14-09df386c1f1f,2025-08-29 10:56:00,31772.14,USD,GB68YJBN01816031237353,SE8902PQTU50864263302777,Fiji,Shanemouth,Sweden,Lidköping,outgoing,,True,False,False,True,False,True
ebeda464-1f69-48d4-a9ec-cc0f86eff463,2025-12-25 14:04:00,20094.19,SEK,SE8902VZIJ18435178550619,GB85OVYX85921765850760,Sweden,Sandviken,Tajikistan,East Dianeport,incoming,Online purchase,True,False,False,False,True,True
16a46b71-cd17-4944-bdfb-0f071ef50d6c,2026-03-28 10:06:00,6695.14,SEK,GB19AEML20650089364331,SE8902RQNM94686024135916,Sweden,Nyköping,Sweden,Motala,outgoing,,True,False,False,True,False,True
d2083605-351d-4593-9b3f-92b709f7769f,2026-02-17 12:42:00,38386.35,USD,GB79RDIM42380933883220,SE8902WGFJ72090874836772,Lesotho,Isabelmouth,Sweden,Kalmar,outgoing,Freelance project payment,True,False,False,True,False,True
7cb64a58-f732-4f30-8a42-3ad2022eebd5,2025-10-28 14:28:00,47842.5,SEK,GB44WFUA42773722311091,SE8902JOAA73203338391811,Sweden,Jönköping,Sweden,Skövde,outgoing,Mobile recharge,True,False,False,True,False,True
021d3b5b-1993-4112-8004-6bc29e0cacca,2026-02-13 16:20:00,27867.78,SEK,SE8902LKRM96767797463197,GB14OUYQ23614222840636,Sweden,Uddevalla,Chile,Hobbsport,outgoing,Rent transfer,True,False,False,False,True,True
c4afa95b-3d54-41b3-8fc7-49dcaa1245e3,2026-02-18 18:36:00,13658.54,SEK,SE8902ECCJ86383227351359,GB32NZZG33580905962303,Sweden,Motala,Sweden,Trelleborg,incoming,Online purchase,True,False,False,False,True,True
51f9aef5-6b56-4306-b74b-ce6cdd25f14d,2025-11-27 20:04:00,20319.12,USD,GB04LKLN54923538429743,SE8902KMXN52564213381947,Greenland,Michellefurt,Sweden,Norrköping,incoming,Freelance project payment,True,False,False,True,False,True
eaf75333-e00a-4c77-9c3b-813ec208ae8d,2025-12-30 16:33:00,47356.56,DKK,GB59OAIH59746900255396,SE8902KSGB25510595835295,Denmark,Børkop,Sweden,Lund,incoming,Loan repayment,True,False,False,True,False,True
bfa70f54-22b6-4cd3-b082-1e27141521d4,2025-09-23 19:57:00,3558.91,SEK,GB71GZUB04822794227914,SE8902YWPH88733310983578,Sweden,Borås,Sweden,Uddevalla,outgoing,Consulting fee,True,False,False,True,False,True
d4853e5f-ba9d-430c-a679-373ec2eee278,2025-11-18 10:54:00,48090.07,SEK,SE8902FUEO19973931032909,GB67GWBN38194527466340,Sweden,Växjö,Tunisia,Aguilarbury,incoming,Rent transfer,True,False,False,False,True,True
0adaee5e-8356-474e-a254-6ebd45ff8890,2025-08-13 04:51:00,25605.58,SEK,SE8902YIGY15689375176219,GB43ICMN30327830551160,Sweden,Norrköping,Poland,Żywiec,outgoing,Salary payment,True,False,False,False,True,True
42134e30-954b-4203-ac70-d55596f0ab53,2025-07-24 10:28:00,36295.65,SEK,SE8902PKJC56529381306922,GB69NLNN63930316987196,Sweden,Motala,Sweden,Luleå,incoming,Utility bill,True,False,False,False,True,True
214af28a-11f1-46d2-a852-74aadcfc6b66,2025-09-18 03:31:00,44661.4,USD,GB61WMTH56966849666307,SE8902PSFY01211467765419,Algeria,New Lindachester,Sweden,Örebro,incoming,Online purchase,True,False,False,True,False,True
3daf0219-363a-4034-8eda-77958992023d,2025-06-23 18:08:00,27608.45,SEK,GB25TCXD30977856375728,SE8902UTYY22254486734176,Sweden,Växjö,Sweden,Malmö,outgoing,Salary payment,True,False,False,True,False,True
9ed97652-8ef3-483e-b796-7ee814520f16,2026-04-22 01:21:00,21476.36,SEK,GB30OPAR75991224009337,SE8902EJVD58777899114942,Sweden,Växjö,Sweden,Göteborg,incoming,Rent transfer,True,False,False,True,False,True
8956cc52-1e0e-44f2-a397-39998ed7e3e2,2025-09-05 21:48:00,16209.56,SEK,GB89RXDK97384222924080,SE8902AXSS75904959058026,Sweden,Helsingborg,Sweden,Alingsås,outgoing,Payment for invoice #5111,True,False,False,True,False,True
64ade32c-b370-43cd-b050-001152b334d5,2025-06-17 09:24:00,16621.01,USD,GB85BKHD67450332158914,SE8902RYJW27814189025495,Turkey,South Michelle,Sweden,Ängelholm,incoming,Utility bill,True,False,False,True,False,True
2e625f05-d93f-4fe3-a800-f7d487d8bb41,2025-06-30 06:54:00,13476.04,SEK,SE8902LFOG32831877730656,GB43SWEH73946840142460,Sweden,Varberg,Sweden,Kalmar,incoming,Salary payment,True,False,False,False,True,True
644720a9-f0ad-40a4-bb48-6a528a2b56e2,2026-01-13 00:16:00,20740.4,SEK,GB22ZZNP11534705471067,SE8902ERJA13877835143324,Sweden,Landskrona,Sweden,Varberg,outgoing,Reimbursement for travel,True,False,False,True,False,True
f5c273bc-0c91-4c96-998a-f0f4d78d4474,2026-03-26 04:46:00,34475.26,SEK,GB88OLFB21085116470370,SE8902UZYG74951512780315,Sweden,Södertälje,Sweden,Trelleborg,outgoing,Reimbursement for travel,True,False,False,True,False,True
63317b75-b226-4172-8337-5a014d46b47b,2026-02-02 00:18:00,19755.24,SEK,SE8902PEJL40222448009128,GB43JXUW23891378690615,Sweden,Västerås,Afghanistan,Bondport,incoming,Freelance project payment,True,False,False,False,True,True
4b9e3f55-9bce-465b-b479-61cab98052ef,2025-11-21 15:41:00,32335.21,SEK,GB50YVIX97901178615478,SE8902GAFL88123638280516,Sweden,Göteborg,Sweden,Varberg,incoming,Payment for invoice #1099,True,False,False,True,False,True
1b97f513-0d47-4b91-8d42-22958c4aa89f,2025-09-04 03:46:00,14867.47,SEK,GB54ABCR17721589468689,SE8902ZVUC22763571961124,Sweden,Växjö,Sweden,Södertälje,outgoing,Gift to family member,True,False,False,True,False,True
8c6db4a4-bd8c-4fa5-bca3-ae43b26fb7af,2025-10-17 04:58:00,13315.6,SEK,GB19QDUH21349506327652,SE8902GAFL88123638280516,Sweden,Södertälje,Sweden,Skellefteå,outgoing,Loan repayment,True,False,False,True,False,True
4e38bdbb-77dc-4905-9e07-b9554c38ce86,2025-09-21 13:16:00,25949.46,SEK,GB75IPFL60812148579588,SE8902RNTE90201112878494,Sweden,Skellefteå,Sweden,Örnsköldsvik,outgoing,Subscription fee,True,False,False,True,False,True
4a8bab7e-5a26-42f1-8c48-a5d92ccf1609,2026-01-07 08:36:00,8954.1,NOK,GB37KNTF33531823197140,SE8902DZEM65843874009450,Norway,,Sweden,Ängelholm,outgoing,Subscription fee,True,False,False,True,False,True
61674476-8676-461f-9cfe-0dd3652963df,2025-09-25 07:33:00,933.94,SEK,GB91ZWCI59738311707769,SE8902QQEM64469622591152,Sweden,Nyköping,Sweden,Landskrona,incoming,Mobile recharge,True,False,False,True,False,True
29c0a9c0-5d96-4c12-9b8c-37893f816a02,2026-01-08 01:14:00,11723.05,SEK,GB27QXHQ15859968085859,SE8902AZOB63571733972059,Sweden,Stockholm,Sweden,Trollhättan,outgoing,,True,False,False,True,False,True
40e71b05-6105-460a-a735-d0cd5e1b090e,2025-09-10 15:33:00,3625.1,NOK,GB66FFZV46244794991387,SE8902ZVUC22763571961124,Norway,Rolfsand,Sweden,Halmstad,outgoing,Freelance project payment,True,False,False,True,False,True
22294364-9c16-4b32-bc04-e0048eef8088,2025-05-30 02:14:00,49105.83,SEK,SE8902AEAH33465529509698,GB65QEXD79134436312109,Sweden,Västerås,Sweden,Skellefteå,outgoing,Consulting fee,True,False,False,False,True,True
82850d4e-98d9-490d-b31a-1085648a3962,2025-07-10 11:21:00,29070.0,SEK,SE8902EEKT76326536417923,GB38ZXYI73519291747924,Sweden,Karlskoga,New Caledonia,Stanleyfurt,outgoing,Consulting fee,True,False,False,False,True,True
5cd96007-def2-4fb1-bcb0-6daca828d289,2025-08-02 23:02:00,19651.82,SEK,GB83OZTL03977701517071,SE8902PUTI27368119946710,Sweden,Umeå,Sweden,Alingsås,outgoing,,True,False,False,True,False,True
add35ab3-4a74-4393-8e49-03d64b184428,2025-10-10 19:34:00,19751.75,SEK,GB90YCHE73849082426653,SE8902OGIV86383792142837,Sweden,Luleå,Sweden,Trelleborg,incoming,Salary payment,True,False,False,True,False,True
960120a4-7c32-4471-8515-f1375ab89b23,2026-01-18 06:30:00,6196.52,SEK,SE8902GOTA27808705650145,GB21OGNR71865204948143,Sweden,Kalmar,Estonia,South Toomaston,outgoing,,True,False,False,False,True,True
5746064a-6438-45df-a9d9-11bb59b89a52,2025-08-02 05:04:00,40364.83,SEK,SE8902ZUOU40396545889546,GB03MWMR84642579210156,Sweden,Karlstad,Namibia,Michaelshire,outgoing,Insurance payout,True,False,False,False,True,True
819d003f-dd7c-4d1a-9dd5-d4ec33e47744,2025-09-14 15:43:00,37908.79,SEK,GB15HPLK90304278169570,SE8902ZCTK81497780781136,Sweden,Luleå,Sweden,Skellefteå,incoming,Mobile recharge,True,False,False,True,False,True
6549cefb-7b74-4690-b910-ddc2c024c511,2026-01-13 17:40:00,3248.13,USD,GB24MTHA94899966748834,SE8902ZXBS27847759587560,Island,North Elsabet,Sweden,Borås,incoming,,True,False,False,True,False,True
3a8d52f8-1a6b-4be1-b72b-94369238519e,2025-09-23 15:52:00,3726.08,USD,GB37RCXG12013470107160,SE8902QXXL08650991961519,Albania,New John,Sweden,Östersund,outgoing,Insurance payout,True,False,False,True,False,True
417ff9d3-a34a-4653-8c07-86027417cd70,2025-08-01 09:19:00,22447.66,SEK,SE8902NOXD78517742994470,GB37KOVL09993314650386,Sweden,Trollhättan,Sweden,Falun,outgoing,Subscription fee,True,False,False,False,True,True
9b686ee7-12ed-49d2-b8c3-f33ae83227fa,2026-02-07 15:47:00,16278.93,SEK,SE8902VBHN50052224387585,GB13MTAV16677836598314,Sweden,Mölndal,Sweden,Sandviken,outgoing,,True,False,False,False,True,True
b39dd98a-f731-4b63-959a-0b6e86b8abc1,2025-09-16 03:16:00,36237.21,SEK,SE8902UHPN71937885399066,GB07UWKQ21391742020050,Sweden,Trollhättan,Sweden,Stockholm,outgoing,Salary payment,True,False,False,False,True,True
e7c6a216-e58a-458f-b06c-0b8384925f84,2025-09-09 16:43:00,29997.98,SEK,SE8902TDWF15245617438533,GB03NMGL74766879926765,Sweden,Göteborg,Central African Republic,West Alyssahaven,incoming,Consulting fee,True,False,False,False,True,True
20048ab5-ab81-492b-909a-4131a4df1278,2025-11-08 06:29:00,36516.31,SEK,GB44XDRD93124304636032,SE8902NDNE36671961231780,Sweden,Göteborg,Sweden,Borås,outgoing,Subscription fee,True,False,False,True,False,True
1c1ba4af-9947-4c75-948d-fd1a8b00195c,2025-09-15 17:52:00,14523.67,EUR,GB63FFGZ31157490280121,SE8902POUN96279557917869,Finland,Kemi,Sweden,Alingsås,outgoing,Insurance payout,True,False,False,True,False,True
c2adca39-d43d-4c71-8817-4777123bd268,2025-06-22 05:44:00,8620.0,USD,GB43JKHP13629381469088,SE8902UXKG57479907330381,Poland,Swarzędz,Sweden,Landskrona,incoming,Online purchase,True,False,False,True,False,True
f4686714-7c1b-4096-9a8b-b6397302cfa1,2025-08-17 17:58:00,12857.4,SEK,SE8902MJIL81207705272655,GB84DSLH29669370051035,Sweden,Sandviken,Sweden,Luleå,incoming,Payment for invoice #7741,True,False,False,False,True,True
eaaeef4d-8810-4439-97b6-d300550b0c61,2025-12-22 18:50:00,20500.16,SEK,SE8902ZRZI47417483372579,GB73SKVO57367462187581,Sweden,Växjö,Dominican Republic,Stokesfort,outgoing,Payment for invoice #7680,True,False,False,False,True,True
b3a323b7-9444-46f7-8804-1be544d6b048,2025-06-23 19:42:00,19421.33,SEK,SE8902ZRZI47417483372579,GB67WNHO91967584335167,Sweden,Motala,Sweden,Lidingö,incoming,Freelance project payment,True,False,False,False,True,True
be1848ef-6a7b-4ac7-b310-05617c39240c,2025-07-16 02:22:00,24342.3,SEK,SE8902SSZA54290319483676,GB71RDZP37460474966182,Sweden,Borlänge,Maldives,Heatherport,incoming,Loan repayment,True,False,False,False,True,True
59df7c66-8f6c-48e0-a9a6-1f128e40f254,2025-10-23 20:59:00,7673.65,USD,GB91EHYI80450888005976,SE8902QLUT99208994499946,Comoros,Bradleyberg,Sweden,Uddevalla,incoming,Tax refund,True,False,False,True,False,True
e5823158-2d37-4736-8582-e574dd637f98,2025-07-31 12:05:00,779.72,SEK,SE8902IDIO78110702344946,GB37YCIA47134713434390,Sweden,Sandviken,Sweden,Kristianstad,incoming,Online purchase,True,False,False,False,True,True
47f9fb36-b5b6-4c9b-8591-b4b5680d7d45,2025-06-05 15:38:00,49391.59,SEK,SE8902MIDF11176460973267,GB57SGVD91477391234561,Sweden,Luleå,Sweden,Norrköping,incoming,Subscription fee,True,False,False,False,True,True
04ee5970-91ad-479a-9cc5-e4ad3a54b14c,2026-01-15 09:29:00,29894.15,SEK,SE8902TKNC87869236455689,GB22SYYT10039827667786,Sweden,Helsingborg,Sweden,Lidköping,outgoing,Online purchase,True,False,False,False,True,True
63800cbe-b012-4552-aee5-936d1b4d1368,2025-08-21 13:13:00,37760.72,USD,GB69GNEA26141476297272,SE8902NBJB19095650975525,Trinidad and Tobago,West Rebeccaland,Sweden,Halmstad,outgoing,Reimbursement for travel,True,False,False,True,False,True
d4d81eb6-a829-4dcc-b000-0d057d7ccc9e,2025-08-12 16:15:00,30314.07,USD,GB43VLQS94487140491278,SE8902QXXL08650991961519,United States Minor Outlying Islands,South Lindastad,Sweden,Motala,incoming,Insurance payout,True,False,False,True,False,True
daa3997d-9182-4d3e-ae96-69fe11e93d97,2025-09-30 22:01:00,36619.13,SEK,GB43BHWJ84471799425622,SE8902HHVE14882891293350,Sweden,Mölndal,Sweden,Östersund,outgoing,Tax refund,True,False,False,True,False,True
93dff8a5-4a4a-4cec-9a4b-ff9ccf181eec,2026-02-19 20:18:00,49867.18,USD,GB62TYTE44416003684655,SE8902TTRQ67764510281897,Kenya,Jenniferport,Sweden,Ängelholm,incoming,,True,False,False,True,False,True
36ca2b23-8083-49a0-9e95-b1c48ed44476,2025-06-03 20:24:00,39622.73,SEK,SE8902SIKL89762687070372,GB36XCNV71177600455466,Sweden,Mölndal,Germany,Rudolstadt,outgoing,Tax refund,True,False,False,False,True,True
224421b6-89a3-4b7f-8404-3d4caf7fda8d,2025-09-13 06:14:00,12987.35,USD,GB28XTME81717998814909,SE8902PVMT99502269929745,Timor-Leste,Gregorychester,Sweden,Alingsås,incoming,Online purchase,True,False,False,True,False,True
d082459f-dc62-466d-8ffb-366669fe3ff3,2025-06-21 08:14:00,41135.81,SEK,SE8902NNNA87679319218094,GB32LNTK43957828412924,Sweden,Helsingborg,Turkey,New Melissa,outgoing,Consulting fee,True,False,False,False,True,True
72202a5b-f4a5-40e1-8824-d6c7e672e944,2025-12-17 10:26:00,30033.4,SEK,SE8902OKBP25586865512985,GB56WEKL88739783333042,Sweden,Örebro,Sweden,Karlskoga,incoming,Mobile recharge,True,False,False,False,True,True
22c25b26-9fa9-4387-916b-79b2c7e01b8a,2025-07-21 01:55:00,31270.86,SEK,GB28TLOD82096715265651,SE8902XPHP30865499209335,Sweden,Malmö,Sweden,Alingsås,outgoing,,True,False,False,True,False,True
53732f1e-1fc4-42a5-a15c-6d45098ebe8b,2025-08-25 22:28:00,29324.28,USD,GB06GMUG34063132491958,SE8902VEIB72029945509184,Niue,Lake Markmouth,Sweden,Umeå,incoming,Rent transfer,True,False,False,True,False,True
fbb839d8-c17b-4575-8402-5540fdccae87,2026-01-04 14:39:00,7275.63,SEK,GB58KBHX54703470201417,SE8902NBJB19095650975525,Sweden,Alingsås,,Falun,incoming,Freelance project payment,True,False,False,True,False,True
47b1305e-003d-46f0-a7c5-ebca0e0a436f,2025-05-28 06:48:00,44554.36,SEK,GB17QIYQ54024754169948,SE8902NOXD78517742994470,Sweden,Borlänge,Sweden,Örnsköldsvik,outgoing,Reimbursement for travel,True,False,False,True,False,True
